127.0.0.1 - - [08/Jan/2025:08:35:29 +0700] "GET / HTTP/1.1" 404 751
0:0:0:0:0:0:0:1 - - [08/Jan/2025:09:15:31 +0700] "GET /MOST_MMC_JPB_Web/rest/v1/columnsetting/searchItems?_dc=1736302530785&code=MT&defaultCheck=Y&gridReference=refPermitCertificateUploadGrid&page=1&start=0&limit=25 HTTP/1.1" 200 345
0:0:0:0:0:0:0:1 - - [08/Jan/2025:09:15:31 +0700] "GET /MOST_MMC_JPB_Web/rest/v1/menu/authbutton?_dc=1736302530795&userId=KSPTARSYAD&menuId=MPDM108&page=1&start=0&limit=25 HTTP/1.1" 200 689
0:0:0:0:0:0:0:1 - - [08/Jan/2025:09:15:34 +0700] "OPTIONS /MOST_MMC_JPB_Web/rest/v1/popup/partnercdpopup?_dc=1736302534401&ptnrCode=&ptnrName=&ptnrType=CTT&reqType=CD&page=1&start=0&limit=25 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [08/Jan/2025:09:15:34 +0700] "GET /MOST_MMC_JPB_Web/rest/v1/popup/partnercdpopup?_dc=1736302534401&ptnrCode=&ptnrName=&ptnrType=CTT&reqType=CD&page=1&start=0&limit=25 HTTP/1.1" 200 942951
0:0:0:0:0:0:0:1 - - [08/Jan/2025:09:32:32 +0700] "OPTIONS /MOST_MMC_JPB_Web/rest/v1/popup/partnercdpopup?_dc=1736303552589&ptnrCode=&ptnrName=&ptnrType=CTT&reqType=CD&page=1&start=0&limit=25 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [08/Jan/2025:09:32:32 +0700] "GET /MOST_MMC_JPB_Web/rest/v1/popup/partnercdpopup?_dc=1736303552589&ptnrCode=&ptnrName=&ptnrType=CTT&reqType=CD&page=1&start=0&limit=25 HTTP/1.1" 200 942951
0:0:0:0:0:0:0:1 - - [08/Jan/2025:09:49:43 +0700] "OPTIONS /MOST_MMC_JPB_Web/rest/auth/checkSession?_dc=1736304583581 HTTP/1.1" 202 -
0:0:0:0:0:0:0:1 - - [08/Jan/2025:09:49:43 +0700] "POST /MOST_MMC_JPB_Web/rest/auth/checkSession?_dc=1736304583581 HTTP/1.1" 200 1685
0:0:0:0:0:0:0:1 - - [08/Jan/2025:09:49:43 +0700] "OPTIONS /MOST_MMC_JPB_Web/rest/v1/basic/profile?_dc=1736304583809&page=1&start=0&limit=25 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [08/Jan/2025:09:49:43 +0700] "GET /MOST_MMC_JPB_Web/rest/v1/basic/profile?_dc=1736304583809&page=1&start=0&limit=25 HTTP/1.1" 200 2409
0:0:0:0:0:0:0:1 - - [08/Jan/2025:09:49:43 +0700] "OPTIONS /MOST_MMC_JPB_Web/rest/v1/menu/authbutton?_dc=1736304583924&userId=KSPTARSYAD&menuId=ALL&page=1&start=0&limit=25 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [08/Jan/2025:09:49:44 +0700] "GET /MOST_MMC_JPB_Web/rest/v1/menu/authbutton?_dc=1736304583924&userId=KSPTARSYAD&menuId=ALL&page=1&start=0&limit=25 HTTP/1.1" 200 75287
0:0:0:0:0:0:0:1 - - [08/Jan/2025:09:49:44 +0700] "OPTIONS /MOST_MMC_JPB_Web/rest/v1/menu/list?_dc=1736304584191&systemCode=MOST&mode=leftmenu&page=1&start=0&limit=25 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [08/Jan/2025:09:49:44 +0700] "OPTIONS /MOST_MMC_JPB_Web/rest/v1/menu/favourites?_dc=1736304584361&userId=KSPTARSYAD&systemCode=MOST&page=1&start=0&limit=25 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [08/Jan/2025:09:49:44 +0700] "GET /MOST_MMC_JPB_Web/rest/v1/menu/favourites?_dc=1736304584361&userId=KSPTARSYAD&systemCode=MOST&page=1&start=0&limit=25 HTTP/1.1" 200 345
0:0:0:0:0:0:0:1 - - [08/Jan/2025:09:49:44 +0700] "GET /MOST_MMC_JPB_Web/rest/v1/menu/list?_dc=1736304584191&systemCode=MOST&mode=leftmenu&page=1&start=0&limit=25 HTTP/1.1" 200 131138
0:0:0:0:0:0:0:1 - - [08/Jan/2025:09:49:44 +0700] "OPTIONS /MOST_MMC_JPB_Web/rest/v1/menu/list?_dc=1736304584491&systemCode=MOST&mode=leftmenu&page=1&start=0&limit=25 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [08/Jan/2025:09:49:44 +0700] "GET /MOST_MMC_JPB_Web/rest/v1/menu/list?_dc=1736304584491&systemCode=MOST&mode=leftmenu&page=1&start=0&limit=25 HTTP/1.1" 200 131138
0:0:0:0:0:0:0:1 - - [08/Jan/2025:09:49:44 +0700] "OPTIONS /MOST_MMC_JPB_Web/rest/v1/basic/profile?_dc=1736304584771&page=1&start=0&limit=25 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [08/Jan/2025:09:49:44 +0700] "GET /MOST_MMC_JPB_Web/rest/v1/basic/profile?_dc=1736304584771&page=1&start=0&limit=25 HTTP/1.1" 200 2409
0:0:0:0:0:0:0:1 - - [08/Jan/2025:09:50:19 +0700] "OPTIONS /MOST_MMC_JPB_Web/rest/v1/menu/authbutton?_dc=1736304619628&userId=KSPTARSYAD&menuId=MPDM108&page=1&start=0&limit=25 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [08/Jan/2025:09:50:19 +0700] "GET /MOST_MMC_JPB_Web/rest/v1/menu/authbutton?_dc=1736304619628&userId=KSPTARSYAD&menuId=MPDM108&page=1&start=0&limit=25 HTTP/1.1" 200 689
0:0:0:0:0:0:0:1 - - [08/Jan/2025:09:50:20 +0700] "OPTIONS /MOST_MMC_JPB_Web/rest/v1/columnsetting/searchItems?_dc=1736304620160&code=MT&defaultCheck=Y&gridReference=refPermitCertificateUploadGrid&page=1&start=0&limit=25 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [08/Jan/2025:09:50:20 +0700] "OPTIONS /MOST_MMC_JPB_Web/rest/v1/columnsetting/searchItems?_dc=1736304620162&code=MT&defaultCheck=Y&gridReference=refTruckAssignmentGrid&page=1&start=0&limit=25 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [08/Jan/2025:09:50:20 +0700] "GET /MOST_MMC_JPB_Web/rest/v1/columnsetting/searchItems?_dc=1736304620160&code=MT&defaultCheck=Y&gridReference=refPermitCertificateUploadGrid&page=1&start=0&limit=25 HTTP/1.1" 200 345
0:0:0:0:0:0:0:1 - - [08/Jan/2025:09:50:20 +0700] "GET /MOST_MMC_JPB_Web/rest/v1/columnsetting/searchItems?_dc=1736304620162&code=MT&defaultCheck=Y&gridReference=refTruckAssignmentGrid&page=1&start=0&limit=25 HTTP/1.1" 200 345
0:0:0:0:0:0:0:1 - - [08/Jan/2025:09:51:30 +0700] "OPTIONS /MOST_MMC_JPB_Web/rest/auth/checkSession?_dc=1736304690580 HTTP/1.1" 202 -
0:0:0:0:0:0:0:1 - - [08/Jan/2025:09:51:30 +0700] "POST /MOST_MMC_JPB_Web/rest/auth/checkSession?_dc=1736304690580 HTTP/1.1" 200 1685
0:0:0:0:0:0:0:1 - - [08/Jan/2025:09:51:31 +0700] "OPTIONS /MOST_MMC_JPB_Web/rest/v1/basic/profile?_dc=1736304691021&page=1&start=0&limit=25 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [08/Jan/2025:09:51:31 +0700] "GET /MOST_MMC_JPB_Web/rest/v1/basic/profile?_dc=1736304691021&page=1&start=0&limit=25 HTTP/1.1" 200 2409
0:0:0:0:0:0:0:1 - - [08/Jan/2025:09:51:31 +0700] "OPTIONS /MOST_MMC_JPB_Web/rest/v1/menu/authbutton?_dc=1736304691142&userId=KSPTARSYAD&menuId=ALL&page=1&start=0&limit=25 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [08/Jan/2025:09:51:31 +0700] "GET /MOST_MMC_JPB_Web/rest/v1/menu/authbutton?_dc=1736304691142&userId=KSPTARSYAD&menuId=ALL&page=1&start=0&limit=25 HTTP/1.1" 200 75287
0:0:0:0:0:0:0:1 - - [08/Jan/2025:09:51:31 +0700] "OPTIONS /MOST_MMC_JPB_Web/rest/v1/menu/list?_dc=1736304691386&systemCode=MOST&mode=leftmenu&page=1&start=0&limit=25 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [08/Jan/2025:09:51:31 +0700] "OPTIONS /MOST_MMC_JPB_Web/rest/v1/menu/favourites?_dc=1736304691650&userId=KSPTARSYAD&systemCode=MOST&page=1&start=0&limit=25 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [08/Jan/2025:09:51:31 +0700] "GET /MOST_MMC_JPB_Web/rest/v1/menu/favourites?_dc=1736304691650&userId=KSPTARSYAD&systemCode=MOST&page=1&start=0&limit=25 HTTP/1.1" 200 345
0:0:0:0:0:0:0:1 - - [08/Jan/2025:09:51:31 +0700] "GET /MOST_MMC_JPB_Web/rest/v1/menu/list?_dc=1736304691386&systemCode=MOST&mode=leftmenu&page=1&start=0&limit=25 HTTP/1.1" 200 131138
0:0:0:0:0:0:0:1 - - [08/Jan/2025:09:51:31 +0700] "OPTIONS /MOST_MMC_JPB_Web/rest/v1/menu/list?_dc=1736304691913&systemCode=MOST&mode=leftmenu&page=1&start=0&limit=25 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [08/Jan/2025:09:51:31 +0700] "GET /MOST_MMC_JPB_Web/rest/v1/menu/list?_dc=1736304691913&systemCode=MOST&mode=leftmenu&page=1&start=0&limit=25 HTTP/1.1" 200 131138
0:0:0:0:0:0:0:1 - - [08/Jan/2025:09:51:32 +0700] "OPTIONS /MOST_MMC_JPB_Web/rest/v1/basic/profile?_dc=1736304692111&page=1&start=0&limit=25 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [08/Jan/2025:09:51:32 +0700] "GET /MOST_MMC_JPB_Web/rest/v1/basic/profile?_dc=1736304692111&page=1&start=0&limit=25 HTTP/1.1" 200 2409
0:0:0:0:0:0:0:1 - - [08/Jan/2025:09:51:35 +0700] "OPTIONS /MOST_MMC_JPB_Web/rest/v1/menu/authbutton?_dc=1736304695974&userId=KSPTARSYAD&menuId=MPDM108&page=1&start=0&limit=25 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [08/Jan/2025:09:51:36 +0700] "GET /MOST_MMC_JPB_Web/rest/v1/menu/authbutton?_dc=1736304695974&userId=KSPTARSYAD&menuId=MPDM108&page=1&start=0&limit=25 HTTP/1.1" 200 689
0:0:0:0:0:0:0:1 - - [08/Jan/2025:09:51:36 +0700] "OPTIONS /MOST_MMC_JPB_Web/rest/v1/columnsetting/searchItems?_dc=1736304696529&code=MT&defaultCheck=Y&gridReference=refPermitCertificateUploadGrid&page=1&start=0&limit=25 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [08/Jan/2025:09:51:36 +0700] "OPTIONS /MOST_MMC_JPB_Web/rest/v1/columnsetting/searchItems?_dc=1736304696532&code=MT&defaultCheck=Y&gridReference=refTruckAssignmentGrid&page=1&start=0&limit=25 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [08/Jan/2025:09:51:36 +0700] "OPTIONS /MOST_MMC_JPB_Web/rest/v1/menu/authbutton?_dc=1736304696536&userId=KSPTARSYAD&menuId=MPDM108&page=1&start=0&limit=25 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [08/Jan/2025:09:51:36 +0700] "GET /MOST_MMC_JPB_Web/rest/v1/columnsetting/searchItems?_dc=1736304696532&code=MT&defaultCheck=Y&gridReference=refTruckAssignmentGrid&page=1&start=0&limit=25 HTTP/1.1" 200 345
0:0:0:0:0:0:0:1 - - [08/Jan/2025:09:51:36 +0700] "GET /MOST_MMC_JPB_Web/rest/v1/columnsetting/searchItems?_dc=1736304696529&code=MT&defaultCheck=Y&gridReference=refPermitCertificateUploadGrid&page=1&start=0&limit=25 HTTP/1.1" 200 345
0:0:0:0:0:0:0:1 - - [08/Jan/2025:09:51:36 +0700] "GET /MOST_MMC_JPB_Web/rest/v1/menu/authbutton?_dc=1736304696536&userId=KSPTARSYAD&menuId=MPDM108&page=1&start=0&limit=25 HTTP/1.1" 200 689
0:0:0:0:0:0:0:1 - - [08/Jan/2025:09:52:09 +0700] "OPTIONS /MOST_MMC_JPB_Web/rest/v1/popup/partnercdpopup?_dc=1736304729688&ptnrType=CTT&ptnrCode=KSPT&reqType=CD&page=1&start=0&limit=25 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [08/Jan/2025:09:52:10 +0700] "GET /MOST_MMC_JPB_Web/rest/v1/popup/partnercdpopup?_dc=1736304729688&ptnrType=CTT&ptnrCode=KSPT&reqType=CD&page=1&start=0&limit=25 HTTP/1.1" 200 5488
0:0:0:0:0:0:0:1 - - [08/Jan/2025:09:52:12 +0700] "OPTIONS /MOST_MMC_JPB_Web/rest/v1/popup/partnercdpopup?_dc=1736304732260&ptnrType=CTT&ptnrCode=KSPT&reqType=CD&page=1&start=0&limit=25 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [08/Jan/2025:09:52:12 +0700] "GET /MOST_MMC_JPB_Web/rest/v1/popup/partnercdpopup?_dc=1736304732260&ptnrType=CTT&ptnrCode=KSPT&reqType=CD&page=1&start=0&limit=25 HTTP/1.1" 200 5488
0:0:0:0:0:0:0:1 - - [08/Jan/2025:09:52:13 +0700] "OPTIONS /MOST_MMC_JPB_Web/rest/v1/popup/partnercdpopup?_dc=1736304733299&ptnrType=CTT&ptnrCode=KSPT&reqType=CD&page=1&start=0&limit=25 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [08/Jan/2025:09:52:13 +0700] "GET /MOST_MMC_JPB_Web/rest/v1/popup/partnercdpopup?_dc=1736304733299&ptnrType=CTT&ptnrCode=KSPT&reqType=CD&page=1&start=0&limit=25 HTTP/1.1" 200 5488
0:0:0:0:0:0:0:1 - - [08/Jan/2025:09:52:19 +0700] "OPTIONS /MOST_MMC_JPB_Web/rest/v1/popup/partnercdpopup?_dc=1736304739455&ptnrType=CTT&ptnrCode=KSPT&reqType=CD&page=1&start=0&limit=25 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [08/Jan/2025:09:52:19 +0700] "OPTIONS /MOST_MMC_JPB_Web/rest/auth/logout?_dc=1736304739490 HTTP/1.1" 202 -
0:0:0:0:0:0:0:1 - - [08/Jan/2025:09:52:19 +0700] "POST /MOST_MMC_JPB_Web/rest/auth/logout?_dc=1736304739490 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [08/Jan/2025:09:52:19 +0700] "GET /MOST_MMC_JPB_Web/rest/v1/popup/partnercdpopup?_dc=1736304739455&ptnrType=CTT&ptnrCode=KSPT&reqType=CD&page=1&start=0&limit=25 HTTP/1.1" 200 5488
0:0:0:0:0:0:0:1 - - [08/Jan/2025:09:52:51 +0700] "OPTIONS /MOST_MMC_JPB_Web/rest/auth/token?_dc=1736304771201 HTTP/1.1" 202 -
0:0:0:0:0:0:0:1 - - [08/Jan/2025:09:52:51 +0700] "POST /MOST_MMC_JPB_Web/rest/auth/token?_dc=1736304771201 HTTP/1.1" 200 1982
0:0:0:0:0:0:0:1 - - [08/Jan/2025:09:52:51 +0700] "OPTIONS /MOST_MMC_JPB_Web/rest/v1/menu/authbutton?_dc=1736304771357&userId=MOSTADMIN&menuId=ALL&page=1&start=0&limit=25 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [08/Jan/2025:09:52:51 +0700] "GET /MOST_MMC_JPB_Web/rest/v1/menu/authbutton?_dc=1736304771357&userId=MOSTADMIN&menuId=ALL&page=1&start=0&limit=25 HTTP/1.1" 200 75287
0:0:0:0:0:0:0:1 - - [08/Jan/2025:09:52:51 +0700] "OPTIONS /MOST_MMC_JPB_Web/rest/v1/menu/list?_dc=1736304771510&systemCode=MOST&mode=leftmenu&page=1&start=0&limit=25 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [08/Jan/2025:09:52:51 +0700] "OPTIONS /MOST_MMC_JPB_Web/rest/v1/menu/favourites?_dc=1736304771567&userId=MOSTADMIN&systemCode=MOST&page=1&start=0&limit=25 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [08/Jan/2025:09:52:51 +0700] "GET /MOST_MMC_JPB_Web/rest/v1/menu/favourites?_dc=1736304771567&userId=MOSTADMIN&systemCode=MOST&page=1&start=0&limit=25 HTTP/1.1" 200 345
0:0:0:0:0:0:0:1 - - [08/Jan/2025:09:52:51 +0700] "GET /MOST_MMC_JPB_Web/rest/v1/menu/list?_dc=1736304771510&systemCode=MOST&mode=leftmenu&page=1&start=0&limit=25 HTTP/1.1" 200 131138
0:0:0:0:0:0:0:1 - - [08/Jan/2025:09:52:51 +0700] "OPTIONS /MOST_MMC_JPB_Web/rest/v1/menu/list?_dc=1736304771957&systemCode=MOST&mode=leftmenu&page=1&start=0&limit=25 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [08/Jan/2025:09:52:52 +0700] "GET /MOST_MMC_JPB_Web/rest/v1/menu/list?_dc=1736304771957&systemCode=MOST&mode=leftmenu&page=1&start=0&limit=25 HTTP/1.1" 200 131138
0:0:0:0:0:0:0:1 - - [08/Jan/2025:09:52:52 +0700] "OPTIONS /MOST_MMC_JPB_Web/rest/v1/basic/profile?_dc=1736304772150&page=1&start=0&limit=25 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [08/Jan/2025:09:52:52 +0700] "GET /MOST_MMC_JPB_Web/rest/v1/basic/profile?_dc=1736304772150&page=1&start=0&limit=25 HTTP/1.1" 200 1901
0:0:0:0:0:0:0:1 - - [08/Jan/2025:09:52:54 +0700] "OPTIONS /MOST_MMC_JPB_Web/rest/v1/menu/authbutton?_dc=1736304774105&userId=MOSTADMIN&menuId=MPDM108&page=1&start=0&limit=25 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [08/Jan/2025:09:52:54 +0700] "GET /MOST_MMC_JPB_Web/rest/v1/menu/authbutton?_dc=1736304774105&userId=MOSTADMIN&menuId=MPDM108&page=1&start=0&limit=25 HTTP/1.1" 200 689
0:0:0:0:0:0:0:1 - - [08/Jan/2025:09:52:54 +0700] "OPTIONS /MOST_MMC_JPB_Web/rest/v1/columnsetting/searchItems?_dc=1736304774881&code=MT&defaultCheck=Y&gridReference=refPermitCertificateUploadGrid&page=1&start=0&limit=25 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [08/Jan/2025:09:52:54 +0700] "OPTIONS /MOST_MMC_JPB_Web/rest/v1/columnsetting/searchItems?_dc=1736304774884&code=MT&defaultCheck=Y&gridReference=refTruckAssignmentGrid&page=1&start=0&limit=25 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [08/Jan/2025:09:52:54 +0700] "OPTIONS /MOST_MMC_JPB_Web/rest/v1/menu/authbutton?_dc=1736304774888&userId=MOSTADMIN&menuId=MPDM108&page=1&start=0&limit=25 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [08/Jan/2025:09:52:55 +0700] "GET /MOST_MMC_JPB_Web/rest/v1/menu/authbutton?_dc=1736304774888&userId=MOSTADMIN&menuId=MPDM108&page=1&start=0&limit=25 HTTP/1.1" 200 689
0:0:0:0:0:0:0:1 - - [08/Jan/2025:09:52:55 +0700] "GET /MOST_MMC_JPB_Web/rest/v1/columnsetting/searchItems?_dc=1736304774881&code=MT&defaultCheck=Y&gridReference=refPermitCertificateUploadGrid&page=1&start=0&limit=25 HTTP/1.1" 200 345
0:0:0:0:0:0:0:1 - - [08/Jan/2025:09:52:55 +0700] "GET /MOST_MMC_JPB_Web/rest/v1/columnsetting/searchItems?_dc=1736304774884&code=MT&defaultCheck=Y&gridReference=refTruckAssignmentGrid&page=1&start=0&limit=25 HTTP/1.1" 200 345
0:0:0:0:0:0:0:1 - - [08/Jan/2025:09:52:56 +0700] "OPTIONS /MOST_MMC_JPB_Web/rest/v1/popup/partnercdpopup?_dc=1736304776828&ptnrCode=&ptnrName=&ptnrType=CTT&reqType=CD&page=1&start=0&limit=25 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [08/Jan/2025:09:52:57 +0700] "GET /MOST_MMC_JPB_Web/rest/v1/popup/partnercdpopup?_dc=1736304776828&ptnrCode=&ptnrName=&ptnrType=CTT&reqType=CD&page=1&start=0&limit=25 HTTP/1.1" 200 942951
0:0:0:0:0:0:0:1 - - [08/Jan/2025:09:58:21 +0700] "OPTIONS /MOST_MMC_JPB_Web/rest/v1/menu/authbutton?_dc=1736305101267&userId=MOSTADMIN&menuId=MPDM108&page=1&start=0&limit=25 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [08/Jan/2025:09:58:21 +0700] "GET /MOST_MMC_JPB_Web/rest/v1/menu/authbutton?_dc=1736305101267&userId=MOSTADMIN&menuId=MPDM108&page=1&start=0&limit=25 HTTP/1.1" 200 689
0:0:0:0:0:0:0:1 - - [08/Jan/2025:09:58:35 +0700] "OPTIONS /MOST_MMC_JPB_Web/rest/v1/columnsetting/searchItems?_dc=1736305115391&code=MT&defaultCheck=Y&gridReference=refPermitCertificateUploadGrid&page=1&start=0&limit=25 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [08/Jan/2025:09:58:35 +0700] "OPTIONS /MOST_MMC_JPB_Web/rest/v1/columnsetting/searchItems?_dc=1736305115404&code=MT&defaultCheck=Y&gridReference=refTruckAssignmentGrid&page=1&start=0&limit=25 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [08/Jan/2025:09:58:35 +0700] "OPTIONS /MOST_MMC_JPB_Web/rest/v1/menu/authbutton?_dc=1736305115417&userId=MOSTADMIN&menuId=MPDM108&page=1&start=0&limit=25 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [08/Jan/2025:09:58:35 +0700] "GET /MOST_MMC_JPB_Web/rest/v1/menu/authbutton?_dc=1736305115417&userId=MOSTADMIN&menuId=MPDM108&page=1&start=0&limit=25 HTTP/1.1" 200 689
0:0:0:0:0:0:0:1 - - [08/Jan/2025:09:58:35 +0700] "GET /MOST_MMC_JPB_Web/rest/v1/columnsetting/searchItems?_dc=1736305115391&code=MT&defaultCheck=Y&gridReference=refPermitCertificateUploadGrid&page=1&start=0&limit=25 HTTP/1.1" 200 345
0:0:0:0:0:0:0:1 - - [08/Jan/2025:09:58:35 +0700] "GET /MOST_MMC_JPB_Web/rest/v1/columnsetting/searchItems?_dc=1736305115404&code=MT&defaultCheck=Y&gridReference=refTruckAssignmentGrid&page=1&start=0&limit=25 HTTP/1.1" 200 345
0:0:0:0:0:0:0:1 - - [08/Jan/2025:10:19:44 +0700] "OPTIONS /MOST_MMC_JPB_Web/rest/auth/checkSession?_dc=1736306384703 HTTP/1.1" 202 -
0:0:0:0:0:0:0:1 - - [08/Jan/2025:10:19:46 +0700] "POST /MOST_MMC_JPB_Web/rest/auth/checkSession?_dc=1736306384703 HTTP/1.1" 200 1684
0:0:0:0:0:0:0:1 - - [08/Jan/2025:10:19:47 +0700] "OPTIONS /MOST_MMC_JPB_Web/rest/v1/basic/profile?_dc=1736306386961&page=1&start=0&limit=25 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [08/Jan/2025:10:19:47 +0700] "GET /MOST_MMC_JPB_Web/rest/v1/basic/profile?_dc=1736306386961&page=1&start=0&limit=25 HTTP/1.1" 200 1901
0:0:0:0:0:0:0:1 - - [08/Jan/2025:10:19:47 +0700] "OPTIONS /MOST_MMC_JPB_Web/rest/v1/menu/authbutton?_dc=1736306387876&userId=MOSTADMIN&menuId=ALL&page=1&start=0&limit=25 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [08/Jan/2025:10:19:48 +0700] "GET /MOST_MMC_JPB_Web/rest/v1/menu/authbutton?_dc=1736306387876&userId=MOSTADMIN&menuId=ALL&page=1&start=0&limit=25 HTTP/1.1" 200 75287
0:0:0:0:0:0:0:1 - - [08/Jan/2025:10:19:48 +0700] "OPTIONS /MOST_MMC_JPB_Web/rest/v1/menu/list?_dc=1736306388313&systemCode=MOST&mode=leftmenu&page=1&start=0&limit=25 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [08/Jan/2025:10:19:48 +0700] "OPTIONS /MOST_MMC_JPB_Web/rest/v1/menu/favourites?_dc=1736306388499&userId=MOSTADMIN&systemCode=MOST&page=1&start=0&limit=25 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [08/Jan/2025:10:19:48 +0700] "GET /MOST_MMC_JPB_Web/rest/v1/menu/list?_dc=1736306388313&systemCode=MOST&mode=leftmenu&page=1&start=0&limit=25 HTTP/1.1" 200 131138
0:0:0:0:0:0:0:1 - - [08/Jan/2025:10:19:49 +0700] "GET /MOST_MMC_JPB_Web/rest/v1/menu/favourites?_dc=1736306388499&userId=MOSTADMIN&systemCode=MOST&page=1&start=0&limit=25 HTTP/1.1" 200 345
0:0:0:0:0:0:0:1 - - [08/Jan/2025:10:19:49 +0700] "OPTIONS /MOST_MMC_JPB_Web/rest/v1/menu/list?_dc=1736306389165&systemCode=MOST&mode=leftmenu&page=1&start=0&limit=25 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [08/Jan/2025:10:19:49 +0700] "GET /MOST_MMC_JPB_Web/rest/v1/menu/list?_dc=1736306389165&systemCode=MOST&mode=leftmenu&page=1&start=0&limit=25 HTTP/1.1" 200 131138
0:0:0:0:0:0:0:1 - - [08/Jan/2025:10:19:49 +0700] "OPTIONS /MOST_MMC_JPB_Web/rest/v1/basic/profile?_dc=1736306389569&page=1&start=0&limit=25 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [08/Jan/2025:10:19:49 +0700] "GET /MOST_MMC_JPB_Web/rest/v1/basic/profile?_dc=1736306389569&page=1&start=0&limit=25 HTTP/1.1" 200 1901
0:0:0:0:0:0:0:1 - - [08/Jan/2025:10:22:21 +0700] "OPTIONS /MOST_MMC_JPB_Web/rest/v1/menu/authbutton?_dc=1736306541281&userId=MOSTADMIN&menuId=MPDM108&page=1&start=0&limit=25 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [08/Jan/2025:10:22:21 +0700] "GET /MOST_MMC_JPB_Web/rest/v1/menu/authbutton?_dc=1736306541281&userId=MOSTADMIN&menuId=MPDM108&page=1&start=0&limit=25 HTTP/1.1" 200 689
0:0:0:0:0:0:0:1 - - [08/Jan/2025:10:22:21 +0700] "OPTIONS /MOST_MMC_JPB_Web/rest/v1/columnsetting/searchItems?_dc=1736306541971&code=MT&defaultCheck=Y&gridReference=refPermitCertificateUploadGrid&page=1&start=0&limit=25 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [08/Jan/2025:10:22:21 +0700] "OPTIONS /MOST_MMC_JPB_Web/rest/v1/columnsetting/searchItems?_dc=1736306541977&code=MT&defaultCheck=Y&gridReference=refTruckAssignmentGrid&page=1&start=0&limit=25 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [08/Jan/2025:10:22:21 +0700] "OPTIONS /MOST_MMC_JPB_Web/rest/v1/menu/authbutton?_dc=1736306541980&userId=MOSTADMIN&menuId=MPDM108&page=1&start=0&limit=25 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [08/Jan/2025:10:22:22 +0700] "GET /MOST_MMC_JPB_Web/rest/v1/menu/authbutton?_dc=1736306541980&userId=MOSTADMIN&menuId=MPDM108&page=1&start=0&limit=25 HTTP/1.1" 200 689
